0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
45.5,42.75,40.5,37.75,35.75,31.75,44.416668,42.166668,39.916668,36.916668,0.0,36.916668,38.916668,41.166668,43.916668,31.916666,34.166668,36.5,38.833332,40.833332,43.5,47.0,49.25,51.0,53.25,57.0,59.5,62.0,47.5,50.5,54.0,56.75,59.25,61.25,7.0,5.0,2.75,0.0,2.25,4.25,7.25,9.25,11.916667,14.25,16.75,18.5,23.166666,25.166666,27.166666,30.916666,32.916668,34.916668,37.666668,40.166668,42.5,44.0,46.333332,48.333332,51.333332,53.333332,55.333332,57.833332,59.833332,61.833332,64.833336,67.583336,69.583336,51.5,49.25,47.25,44.75,41.75,39.75,36.75,33.75,29.0,27.5,25.833334,25.166666,27.666666,29.916666
43.25,40.5,38.25,35.5,33.5,29.5,42.166668,39.916668,37.666668,34.666668,0.0,34.666668,36.666668,38.916668,41.666668,29.666666,31.916666,34.25,36.583332,38.583332,41.25,44.75,47.0,48.75,51.0,54.75,57.25,59.75,45.25,48.25,51.75,54.5,57.0,59.0,9.25,7.25,5.0,2.25,0.0,2.0,5.0,7.0,9.666667,12.0,14.5,16.25,20.916666,22.916666,24.916666,28.666666,30.666666,32.666668,35.416668,37.916668,40.25,41.75,44.083332,46.083332,49.083332,51.083332,53.083332,55.583332,57.583332,59.583332,62.583332,65.333336,67.333336,49.25,47.0,45.0,42.5,39.5,37.5,34.5,31.5,26.75,25.25,23.583334,22.916666,25.416666,27.666666
41.25,38.5,36.25,33.5,31.5,27.5,40.166668,37.916668,35.666668,32.666668,0.0,32.666668,34.666668,36.916668,39.666668,27.666666,29.916666,32.25,34.583332,36.583332,39.25,42.75,45.0,46.75,49.0,52.75,55.25,57.75,43.25,46.25,49.75,52.5,55.0,57.0,11.25,9.25,7.0,4.25,2.0,0.0,3.0,5.0,7.6666665,10.0,12.5,14.25,18.916666,20.916666,22.916666,26.666666,28.666666,30.666666,33.416668,35.916668,38.25,39.75,42.083332,44.083332,47.083332,49.083332,51.083332,53.583332,55.583332,57.583332,60.583332,63.333332,65.333336,47.25,45.0,43.0,40.5,37.5,35.5,32.5,29.5,24.75,23.25,21.583334,20.916666,23.416666,25.666666
38.25,35.5,33.25,30.5,28.5,24.5,37.166668,34.916668,32.666668,29.666666,0.0,29.666666,31.666666,33.916668,36.666668,24.666666,26.916666,29.25,31.583334,33.583332,36.25,39.75,42.0,43.75,46.0,49.75,52.25,54.75,40.25,43.25,46.75,49.5,52.0,54.0,14.25,12.25,10.0,7.25,5.0,3.0,0.0,2.0,4.6666665,7.0,9.5,11.25,15.916667,17.916666,19.916666,23.666666,25.666666,27.666666,30.416666,32.916668,35.25,36.75,39.083332,41.083332,44.083332,46.083332,48.083332,50.583332,52.583332,54.583332,57.583332,60.333332,62.333332,44.25,42.0,40.0,37.5,34.5,32.5,29.5,26.5,21.75,20.25,18.583334,17.916666,20.416666,22.666666
36.25,33.5,31.25,28.5,26.5,22.5,35.166668,32.916668,30.666666,27.666666,0.0,27.666666,29.666666,31.916666,34.666668,22.666666,24.916666,27.25,29.583334,31.583334,34.25,37.75,40.0,41.75,44.0,47.75,50.25,52.75,38.25,41.25,44.75,47.5,50.0,52.0,16.25,14.25,12.0,9.25,7.0,5.0,2.0,0.0,2.6666667,5.0,7.5,9.25,13.916667,15.916667,17.916666,21.666666,23.666666,25.666666,28.416666,30.916666,33.25,34.75,37.083332,39.083332,42.083332,44.083332,46.083332,48.583332,50.583332,52.583332,55.583332,58.333332,60.333332,42.25,40.0,38.0,35.5,32.5,30.5,27.5,24.5,19.75,18.25,16.583334,15.916667,18.416666,20.666666
33.583332,30.833334,28.583334,25.833334,23.833334,19.833334,32.5,30.25,28.0,25.0,0.0,25.0,27.0,29.25,32.0,20.0,22.25,24.583334,26.916666,28.916666,31.583334,35.083332,37.333332,39.083332,41.333332,45.083332,47.583332,50.083332,35.583332,38.583332,42.083332,44.833332,47.333332,49.333332,18.916666,16.916666,14.666667,11.916667,9.666667,7.6666665,4.6666665,2.6666667,0.0,2.3333333,4.8333335,6.5833335,11.25,13.25,15.25,19.0,21.0,23.0,25.75,28.25,30.583334,32.083332,34.416668,36.416668,39.416668,41.416668,43.416668,45.916668,47.916668,49.916668,52.916668,55.666668,57.666668,39.583332,37.333332,35.333332,32.833332,29.833334,27.833334,24.833334,21.833334,17.083334,15.583333,13.916667,13.25,15.75,18.0
31.25,28.5,26.25,23.5,21.5,17.5,30.166666,27.916666,25.666666,22.666666,0.0,22.666666,24.666666,26.916666,29.666666,17.666666,19.916666,22.25,24.583334,26.583334,29.25,32.75,35.0,36.75,39.0,42.75,45.25,47.75,33.25,36.25,39.75,42.5,45.0,47.0,21.25,19.25,17.0,14.25,12.0,10.0,7.0,5.0,2.3333333,0.0,2.5,4.25,8.916667,10.916667,12.916667,16.666666,18.666666,20.666666,23.416666,25.916666,28.25,29.75,32.083332,34.083332,37.083332,39.083332,41.083332,43.583332,45.583332,47.583332,50.583332,53.333332,55.333332,37.25,35.0,33.0,30.5,27.5,25.5,22.5,19.5,14.75,13.25,11.583333,10.916667,13.416667,15.666667
28.75,26.0,23.75,21.0,19.0,15.0,27.666666,25.416666,23.166666,20.166666,0.0,20.166666,22.166666,24.416666,27.166666,15.166667,17.416666,19.75,22.083334,24.083334,26.75,30.25,32.5,34.25,36.5,40.25,42.75,45.25,30.75,33.75,37.25,40.0,42.5,44.5,23.75,21.75,19.5,16.75,14.5,12.5,9.5,7.5,4.8333335,2.5,0.0,1.75,6.4166665,8.416667,10.416667,14.166667,16.166666,18.166666,20.916666,23.416666,25.75,27.25,29.583334,31.583334,34.583332,36.583332,38.583332,41.083332,43.083332,45.083332,48.083332,50.833332,52.833332,34.75,32.5,30.5,28.0,25.0,23.0,20.0,17.0,12.25,10.75,9.083333,8.416667,10.916667,13.166667
27.0,24.25,22.0,19.25,17.25,13.25,25.916666,23.666666,21.416666,18.416666,0.0,18.416666,20.416666,22.666666,25.416666,13.416667,15.666667,18.0,20.333334,22.333334,25.0,28.5,30.75,32.5,34.75,38.5,41.0,43.5,29.0,32.0,35.5,38.25,40.75,42.75,25.5,23.5,21.25,18.5,16.25,14.25,11.25,9.25,6.5833335,4.25,1.75,0.0,4.6666665,6.6666665,8.666667,12.416667,14.416667,16.416666,19.166666,21.666666,24.0,25.5,27.833334,29.833334,32.833332,34.833332,36.833332,39.333332,41.333332,43.333332,46.333332,49.083332,51.083332,33.0,30.75,28.75,26.25,23.25,21.25,18.25,15.25,10.5,9.0,7.3333335,6.6666665,9.166667,11.416667
22.333334,19.583334,17.333334,14.583333,12.583333,8.583333,10.583333,12.833333,16.75,13.75,0.0,13.75,15.75,14.5,11.75,8.75,11.0,13.333333,15.666667,17.666666,20.333334,23.833334,26.083334,27.833334,30.083334,33.833332,36.333332,38.833332,24.333334,27.333334,30.833334,33.583332,36.083332,38.083332,30.166666,28.166666,25.916666,23.166666,20.916666,18.916666,15.916667,13.916667,11.25,8.916667,6.4166665,4.6666665,0.0,2.0,4.0,7.75,9.75,11.75,14.5,17.0,19.333334,20.833334,23.166666,25.166666,28.166666,30.166666,32.166668,34.666668,36.666668,38.666668,41.666668,44.416668,46.416668,28.333334,26.083334,24.083334,21.583334,18.583334,16.583334,13.583333,10.583333,5.8333335,4.3333335,2.6666667,2.0,4.5,6.75
24.333334,21.583334,19.333334,16.583334,14.583333,10.583333,19.25,17.0,14.75,11.75,0.0,11.75,13.75,16.0,18.75,10.75,13.0,15.333333,17.666666,19.666666,22.333334,25.833334,28.083334,29.833334,32.083332,35.833332,38.333332,40.833332,26.333334,29.333334,32.833332,35.583332,38.083332,40.083332,32.166668,30.166666,27.916666,25.166666,22.916666,20.916666,17.916666,15.916667,13.25,10.916667,8.416667,6.6666665,2.0,0.0,2.0,5.75,7.75,9.75,12.5,15.0,17.333334,18.833334,21.166666,23.166666,26.166666,28.166666,30.166666,32.666668,34.666668,36.666668,39.666668,42.416668,44.416668,30.333334,28.083334,26.083334,23.583334,20.583334,18.583334,15.583333,12.583333,7.8333335,6.3333335,4.6666665,4.0,6.5,8.75
26.333334,23.583334,21.333334,18.583334,16.583334,12.583333,17.25,15.0,12.75,9.75,0.0,9.75,11.75,14.0,16.75,12.75,15.0,17.333334,19.666666,21.666666,24.333334,27.833334,30.083334,31.833334,34.083332,37.833332,40.333332,42.833332,28.333334,31.333334,34.833332,37.583332,40.083332,42.083332,34.166668,32.166668,29.916666,27.166666,24.916666,22.916666,19.916666,17.916666,15.25,12.916667,10.416667,8.666667,4.0,2.0,0.0,3.75,5.75,7.75,10.5,13.0,15.333333,16.833334,19.166666,21.166666,24.166666,26.166666,28.166666,30.666666,32.666668,34.666668,37.666668,40.416668,42.416668,32.333332,30.083334,28.083334,25.583334,22.583334,20.583334,17.583334,14.583333,9.833333,8.333333,6.6666665,6.0,8.5,10.75
30.083334,27.333334,25.083334,22.333334,20.333334,16.333334,13.5,11.25,9.0,6.0,0.0,6.0,8.0,10.25,13.0,16.5,18.75,21.083334,23.416666,25.416666,28.083334,31.583334,33.833332,35.583332,37.833332,41.583332,44.083332,46.583332,32.083332,35.083332,38.583332,41.333332,43.833332,45.833332,37.916668,35.916668,33.666668,30.916666,28.666666,26.666666,23.666666,21.666666,19.0,16.666666,14.166667,12.416667,7.75,5.75,3.75,0.0,2.0,4.0,6.75,9.25,11.583333,13.083333,15.416667,17.416666,20.416666,22.416666,24.416666,26.916666,28.916666,30.916666,33.916668,36.666668,38.666668,36.083332,33.833332,31.833334,29.333334,26.333334,24.333334,21.333334,18.333334,13.583333,12.083333,10.416667,9.75,12.25,14.5
32.083332,29.333334,27.083334,24.333334,22.333334,18.333334,11.5,9.25,7.0,4.0,0.0,4.0,6.0,8.25,11.0,18.5,20.75,23.083334,25.416666,27.416666,30.083334,33.583332,35.833332,37.583332,39.833332,43.583332,46.083332,48.583332,34.083332,37.083332,40.583332,43.333332,45.833332,47.833332,39.916668,37.916668,35.666668,32.916668,30.666666,28.666666,25.666666,23.666666,21.0,18.666666,16.166666,14.416667,9.75,7.75,5.75,2.0,0.0,2.0,4.75,7.25,9.583333,11.083333,13.416667,15.416667,18.416666,20.416666,22.416666,24.916666,26.916666,28.916666,31.916666,34.666668,36.666668,38.083332,35.833332,33.833332,31.333334,28.333334,26.333334,23.333334,20.333334,15.583333,14.083333,12.416667,11.75,14.25,16.5
25.25,22.5,20.25,17.5,15.5,11.5,9.5,7.25,5.0,2.0,0.0,2.0,4.0,6.25,9.0,12.0,14.25,16.583334,18.916666,20.916666,23.583334,27.083334,29.333334,31.083334,33.333332,37.083332,39.583332,42.083332,27.583334,30.583334,34.083332,36.833332,39.333332,41.333332,41.916668,39.916668,37.666668,34.916668,32.666668,30.666666,27.666666,25.666666,23.0,20.666666,18.166666,16.416666,11.75,9.75,7.75,4.0,2.0,0.0,2.75,5.25,7.5833335,9.083333,11.416667,13.416667,16.416666,18.416666,20.416666,22.916666,24.916666,26.916666,29.916666,32.666668,34.666668,31.25,29.0,27.0,24.5,21.5,19.5,16.5,13.5,14.25,15.75,14.416667,13.75,16.25,14.0
36.833332,34.083332,31.833334,29.083334,27.083334,23.083334,12.25,10.0,7.75,4.75,0.0,4.75,6.75,9.0,11.75,23.25,25.5,27.833334,30.166666,32.166668,34.833332,38.333332,40.583332,42.333332,44.583332,48.333332,50.833332,53.333332,38.833332,41.833332,45.333332,48.083332,50.583332,52.583332,44.666668,42.666668,40.416668,37.666668,35.416668,33.416668,30.416666,28.416666,25.75,23.416666,20.916666,19.166666,14.5,12.5,10.5,6.75,4.75,2.75,0.0,2.5,4.8333335,6.3333335,8.666667,10.666667,13.666667,15.666667,17.666666,20.166666,22.166666,24.166666,27.166666,29.916666,31.916666,42.833332,40.583332,38.583332,36.083332,33.083332,31.083334,28.083334,25.083334,20.333334,18.833334,17.166666,16.5,19.0,21.25
39.333332,36.583332,34.333332,31.583334,29.583334,25.583334,14.75,12.5,10.25,7.25,0.0,7.25,9.25,11.5,14.25,25.75,28.0,30.333334,32.666668,34.666668,37.333332,40.833332,43.083332,44.833332,47.083332,50.833332,53.333332,55.833332,41.333332,44.333332,47.833332,50.583332,53.083332,55.083332,47.166668,45.166668,42.916668,40.166668,37.916668,35.916668,32.916668,30.916666,28.25,25.916666,23.416666,21.666666,17.0,15.0,13.0,9.25,7.25,5.25,2.5,0.0,2.3333333,3.8333333,6.1666665,8.166667,11.166667,13.166667,15.166667,17.666666,19.666666,21.666666,24.666666,27.416666,29.416666,45.333332,43.083332,41.083332,38.583332,35.583332,33.583332,30.583334,27.583334,22.833334,21.333334,19.666666,19.0,21.5,23.75
41.666668,38.916668,36.666668,33.916668,31.916666,27.916666,17.083334,14.833333,12.583333,9.583333,0.0,9.583333,11.583333,13.833333,16.583334,28.083334,30.333334,32.666668,35.0,37.0,39.666668,43.166668,45.416668,47.166668,49.416668,53.166668,55.666668,58.166668,43.666668,46.666668,50.166668,52.916668,55.416668,57.416668,49.5,47.5,45.25,42.5,40.25,38.25,35.25,33.25,30.583334,28.25,25.75,24.0,19.333334,17.333334,15.333333,11.583333,9.583333,7.5833335,4.8333335,2.3333333,0.0,1.5,3.8333333,5.8333335,8.833333,10.833333,12.833333,15.333333,17.333334,19.333334,22.333334,25.083334,27.083334,47.666668,45.416668,43.416668,40.916668,37.916668,35.916668,32.916668,29.916666,25.166666,23.666666,22.0,21.333334,23.833334,26.083334
43.166668,40.416668,38.166668,35.416668,33.416668,29.416666,18.583334,16.333334,14.083333,11.083333,0.0,11.083333,13.083333,15.333333,18.083334,29.583334,31.833334,34.166668,36.5,38.5,41.166668,44.666668,46.916668,48.666668,50.916668,54.666668,57.166668,59.666668,45.166668,48.166668,51.666668,54.416668,56.916668,58.916668,51.0,49.0,46.75,44.0,41.75,39.75,36.75,34.75,32.083332,29.75,27.25,25.5,20.833334,18.833334,16.833334,13.083333,11.083333,9.083333,6.3333335,3.8333333,1.5,0.0,2.3333333,4.3333335,7.3333335,9.333333,11.333333,13.833333,15.833333,17.833334,20.833334,23.583334,25.583334,49.166668,46.916668,44.916668,42.416668,39.416668,37.416668,34.416668,31.416666,26.666666,25.166666,23.5,22.833334,25.333334,27.583334
45.5,42.75,40.5,37.75,35.75,31.75,20.916666,18.666666,16.416666,13.416667,0.0,13.416667,15.416667,17.666666,20.416666,31.916666,34.166668,36.5,38.833332,40.833332,43.5,47.0,49.25,51.0,53.25,57.0,59.5,62.0,47.5,50.5,54.0,56.75,59.25,61.25,53.333332,51.333332,49.083332,46.333332,44.083332,42.083332,39.083332,37.083332,34.416668,32.083332,29.583334,27.833334,23.166666,21.166666,19.166666,15.416667,13.416667,11.416667,8.666667,6.1666665,3.8333333,2.3333333,0.0,2.0,5.0,7.0,9.0,11.5,13.5,15.5,18.5,21.25,23.25,51.5,49.25,47.25,44.75,41.75,39.75,36.75,33.75,29.0,27.5,25.833334,25.166666,27.666666,29.916666
47.5,44.75,42.5,39.75,37.75,33.75,22.916666,20.666666,18.416666,15.416667,0.0,15.416667,17.416666,19.666666,22.416666,33.916668,36.166668,38.5,40.833332,42.833332,45.5,49.0,51.25,53.0,55.25,59.0,61.5,64.0,49.5,52.5,56.0,58.75,61.25,63.25,55.333332,53.333332,51.083332,48.333332,46.083332,44.083332,41.083332,39.083332,36.416668,34.083332,31.583334,29.833334,25.166666,23.166666,21.166666,17.416666,15.416667,13.416667,10.666667,8.166667,5.8333335,4.3333335,2.0,0.0,3.0,5.0,7.0,9.5,11.5,13.5,16.5,19.25,21.25,53.5,51.25,49.25,46.75,43.75,41.75,38.75,35.75,31.0,29.5,27.833334,27.166666,29.666666,31.916666
50.5,47.75,45.5,42.75,40.75,36.75,25.916666,23.666666,21.416666,18.416666,0.0,18.416666,20.416666,22.666666,25.416666,36.916668,39.166668,41.5,43.833332,45.833332,48.5,52.0,54.25,56.0,58.25,62.0,64.5,67.0,52.5,55.5,59.0,61.75,64.25,66.25,58.333332,56.333332,54.083332,51.333332,49.083332,47.083332,44.083332,42.083332,39.416668,37.083332,34.583332,32.833332,28.166666,26.166666,24.166666,20.416666,18.416666,16.416666,13.666667,11.166667,8.833333,7.3333335,5.0,3.0,0.0,2.0,4.0,6.5,8.5,10.5,13.5,16.25,18.25,56.5,54.25,52.25,49.75,46.75,44.75,41.75,38.75,34.0,32.5,30.833334,30.166666,32.666668,34.916668
52.5,49.75,47.5,44.75,42.75,38.75,27.916666,25.666666,23.416666,20.416666,0.0,20.416666,22.416666,24.666666,27.416666,38.916668,41.166668,43.5,45.833332,47.833332,50.5,54.0,56.25,58.0,60.25,64.0,66.5,69.0,54.5,57.5,61.0,63.75,66.25,68.25,60.333332,58.333332,56.083332,53.333332,51.083332,49.083332,46.083332,44.083332,41.416668,39.083332,36.583332,34.833332,30.166666,28.166666,26.166666,22.416666,20.416666,18.416666,15.666667,13.166667,10.833333,9.333333,7.0,5.0,2.0,0.0,2.0,4.5,6.5,8.5,11.5,14.25,16.25,58.5,56.25,54.25,51.75,48.75,46.75,43.75,40.75,36.0,34.5,32.833332,32.166668,34.666668,36.916668
54.5,51.75,49.5,46.75,44.75,40.75,29.916666,27.666666,25.416666,22.416666,0.0,22.416666,24.416666,26.666666,29.416666,40.916668,43.166668,45.5,47.833332,49.833332,52.5,56.0,58.25,60.0,62.25,66.0,68.5,71.0,56.5,59.5,63.0,65.75,68.25,70.25,62.333332,60.333332,58.083332,55.333332,53.083332,51.083332,48.083332,46.083332,43.416668,41.083332,38.583332,36.833332,32.166668,30.166666,28.166666,24.416666,22.416666,20.416666,17.666666,15.166667,12.833333,11.333333,9.0,7.0,4.0,2.0,0.0,2.5,4.5,6.5,9.5,12.25,14.25,60.5,58.25,56.25,53.75,50.75,48.75,45.75,42.75,38.0,36.5,34.833332,34.166668,36.666668,38.916668
57.0,54.25,52.0,49.25,47.25,43.25,32.416668,30.166666,27.916666,24.916666,0.0,24.916666,26.916666,29.166666,31.916666,43.416668,45.666668,48.0,50.333332,52.333332,55.0,58.5,60.75,62.5,64.75,68.5,71.0,73.5,59.0,62.0,65.5,68.25,70.75,72.75,64.833336,62.833332,60.583332,57.833332,55.583332,53.583332,50.583332,48.583332,45.916668,43.583332,41.083332,39.333332,34.666668,32.666668,30.666666,26.916666,24.916666,22.916666,20.166666,17.666666,15.333333,13.833333,11.5,9.5,6.5,4.5,2.5,0.0,2.0,4.0,7.0,9.75,11.75,63.0,60.75,58.75,56.25,53.25,51.25,48.25,45.25,40.5,39.0,37.333332,36.666668,39.166668,41.416668
59.0,56.25,54.0,51.25,49.25,45.25,34.416668,32.166668,29.916666,26.916666,0.0,26.916666,28.916666,31.166666,33.916668,45.416668,47.666668,50.0,52.333332,54.333332,57.0,60.5,62.75,64.5,66.75,70.5,73.0,75.5,61.0,64.0,67.5,70.25,72.75,74.75,66.833336,64.833336,62.583332,59.833332,57.583332,55.583332,52.583332,50.583332,47.916668,45.583332,43.083332,41.333332,36.666668,34.666668,32.666668,28.916666,26.916666,24.916666,22.166666,19.666666,17.333334,15.833333,13.5,11.5,8.5,6.5,4.5,2.0,0.0,2.0,5.0,7.75,9.75,65.0,62.75,60.75,58.25,55.25,53.25,50.25,47.25,42.5,41.0,39.333332,38.666668,41.166668,43.416668
61.0,58.25,56.0,53.25,51.25,47.25,36.416668,34.166668,31.916666,28.916666,0.0,28.916666,30.916666,33.166668,35.916668,47.416668,49.666668,52.0,54.333332,56.333332,59.0,62.5,64.75,66.5,68.75,72.5,75.0,77.5,63.0,66.0,69.5,72.25,74.75,76.75,68.833336,66.833336,64.583336,61.833332,59.583332,57.583332,54.583332,52.583332,49.916668,47.583332,45.083332,43.333332,38.666668,36.666668,34.666668,30.916666,28.916666,26.916666,24.166666,21.666666,19.333334,17.833334,15.5,13.5,10.5,8.5,6.5,4.0,2.0,0.0,3.0,5.75,7.75,67.0,64.75,62.75,60.25,57.25,55.25,52.25,49.25,44.5,43.0,41.333332,40.666668,43.166668,45.416668
64.0,61.25,59.0,56.25,54.25,50.25,39.416668,37.166668,34.916668,31.916666,0.0,31.916666,33.916668,36.166668,38.916668,50.416668,52.666668,55.0,57.333332,59.333332,62.0,65.5,67.75,69.5,71.75,75.5,78.0,80.5,66.0,69.0,72.5,75.25,77.75,79.75,71.833336,69.833336,67.583336,64.833336,62.583332,60.583332,57.583332,55.583332,52.916668,50.583332,48.083332,46.333332,41.666668,39.666668,37.666668,33.916668,31.916666,29.916666,27.166666,24.666666,22.333334,20.833334,18.5,16.5,13.5,11.5,9.5,7.0,5.0,3.0,0.0,2.75,4.75,70.0,67.75,65.75,63.25,60.25,58.25,55.25,52.25,47.5,46.0,44.333332,43.666668,46.166668,48.416668
66.75,64.0,61.75,59.0,57.0,53.0,42.166668,39.916668,37.666668,34.666668,0.0,34.666668,36.666668,38.916668,41.666668,53.166668,55.416668,57.75,60.083332,62.083332,64.75,68.25,70.5,72.25,74.5,78.25,80.75,83.25,68.75,71.75,75.25,78.0,80.5,82.5,74.583336,72.583336,70.333336,67.583336,65.333336,63.333332,60.333332,58.333332,55.666668,53.333332,50.833332,49.083332,44.416668,42.416668,40.416668,36.666668,34.666668,32.666668,29.916666,27.416666,25.083334,23.583334,21.25,19.25,16.25,14.25,12.25,9.75,7.75,5.75,2.75,0.0,2.0,72.75,70.5,68.5,66.0,63.0,61.0,58.0,55.0,50.25,48.75,47.083332,46.416668,48.916668,51.166668
68.75,66.0,63.75,61.0,59.0,55.0,44.166668,41.916668,39.666668,36.666668,0.0,36.666668,38.666668,40.916668,43.666668,55.166668,57.416668,59.75,62.083332,64.083336,66.75,70.25,72.5,74.25,76.5,80.25,82.75,85.25,70.75,73.75,77.25,80.0,82.5,84.5,76.583336,74.583336,72.333336,69.583336,67.333336,65.333336,62.333332,60.333332,57.666668,55.333332,52.833332,51.083332,46.416668,44.416668,42.416668,38.666668,36.666668,34.666668,31.916666,29.416666,27.083334,25.583334,23.25,21.25,18.25,16.25,14.25,11.75,9.75,7.75,4.75,2.0,0.0,74.75,72.5,70.5,68.0,65.0,63.0,60.0,57.0,52.25,50.75,49.083332,48.416668,50.916668,53.166668
33.5,30.75,28.5,25.75,23.75,19.75,21.75,24.0,26.25,29.25,0.0,47.083332,45.083332,42.833332,40.083332,37.083332,39.333332,41.666668,44.0,46.0,48.666668,52.166668,54.416668,56.166668,58.416668,62.166668,64.666664,67.166664,52.666668,55.666668,59.166668,61.916668,64.416664,66.416664,58.5,56.5,54.25,51.5,49.25,47.25,44.25,42.25,39.583332,37.25,34.75,33.0,28.333334,30.333334,32.333332,36.083332,38.083332,31.25,34.0,36.5,38.833332,40.333332,42.666668,44.666668,47.666668,49.666668,51.666668,54.166668,56.166668,58.166668,61.166668,63.916668,65.916664,0.0,2.25,4.25,6.75,9.75,11.75,14.75,17.75,22.5,24.0,25.666666,30.333334,32.833332,35.083332
31.25,28.5,26.25,23.5,21.5,17.5,19.5,21.75,24.0,27.0,0.0,44.833332,42.833332,40.583332,37.833332,34.833332,37.083332,39.416668,41.75,43.75,46.416668,49.916668,52.166668,53.916668,56.166668,59.916668,62.416668,64.916664,50.416668,53.416668,56.916668,59.666668,62.166668,64.166664,56.25,54.25,52.0,49.25,47.0,45.0,42.0,40.0,37.333332,35.0,32.5,30.75,26.083334,28.083334,30.083334,33.833332,35.833332,29.0,31.75,34.25,36.583332,38.083332,40.416668,42.416668,45.416668,47.416668,49.416668,51.916668,53.916668,55.916668,58.916668,61.666668,63.666668,2.25,0.0,2.0,4.5,7.5,9.5,12.5,15.5,20.25,21.75,23.416666,28.083334,30.583334,32.833332
29.25,26.5,24.25,21.5,19.5,15.5,17.5,19.75,22.0,25.0,0.0,42.833332,40.833332,38.583332,35.833332,32.833332,35.083332,37.416668,39.75,41.75,44.416668,47.916668,50.166668,51.916668,54.166668,57.916668,60.416668,62.916668,48.416668,51.416668,54.916668,57.666668,60.166668,62.166668,54.25,52.25,50.0,47.25,45.0,43.0,40.0,38.0,35.333332,33.0,30.5,28.75,24.083334,26.083334,28.083334,31.833334,33.833332,27.0,29.75,32.25,34.583332,36.083332,38.416668,40.416668,43.416668,45.416668,47.416668,49.916668,51.916668,53.916668,56.916668,59.666668,61.666668,4.25,2.0,0.0,2.5,5.5,7.5,10.5,13.5,18.25,19.75,21.416666,26.083334,28.583334,30.833334
26.75,24.0,21.75,19.0,17.0,13.0,15.0,17.25,19.5,22.5,0.0,40.333332,38.333332,36.083332,33.333332,30.333334,32.583332,34.916668,37.25,39.25,41.916668,45.416668,47.666668,49.416668,51.666668,55.416668,57.916668,60.416668,45.916668,48.916668,52.416668,55.166668,57.666668,59.666668,51.75,49.75,47.5,44.75,42.5,40.5,37.5,35.5,32.833332,30.5,28.0,26.25,21.583334,23.583334,25.583334,29.333334,31.333334,24.5,27.25,29.75,32.083332,33.583332,35.916668,37.916668,40.916668,42.916668,44.916668,47.416668,49.416668,51.416668,54.416668,57.166668,59.166668,6.75,4.5,2.5,0.0,3.0,5.0,8.0,11.0,15.75,17.25,18.916666,23.583334,26.083334,28.333334
23.75,21.0,18.75,16.0,14.0,10.0,12.0,14.25,16.5,19.5,0.0,37.333332,35.333332,33.083332,30.333334,27.333334,29.583334,31.916666,34.25,36.25,38.916668,42.416668,44.666668,46.416668,48.666668,52.416668,54.916668,57.416668,42.916668,45.916668,49.416668,52.166668,54.666668,56.666668,48.75,46.75,44.5,41.75,39.5,37.5,34.5,32.5,29.833334,27.5,25.0,23.25,18.583334,20.583334,22.583334,26.333334,28.333334,21.5,24.25,26.75,29.083334,30.583334,32.916668,34.916668,37.916668,39.916668,41.916668,44.416668,46.416668,48.416668,51.416668,54.166668,56.166668,9.75,7.5,5.5,3.0,0.0,2.0,5.0,8.0,12.75,14.25,15.916667,20.583334,23.083334,25.333334
21.75,19.0,16.75,14.0,12.0,8.0,10.0,12.25,14.5,17.5,0.0,35.333332,33.333332,31.083334,28.333334,25.333334,27.583334,29.916666,32.25,34.25,36.916668,40.416668,42.666668,44.416668,46.666668,50.416668,52.916668,55.416668,40.916668,43.916668,47.416668,50.166668,52.666668,54.666668,46.75,44.75,42.5,39.75,37.5,35.5,32.5,30.5,27.833334,25.5,23.0,21.25,16.583334,18.583334,20.583334,24.333334,26.333334,19.5,22.25,24.75,27.083334,28.583334,30.916666,32.916668,35.916668,37.916668,39.916668,42.416668,44.416668,46.416668,49.416668,52.166668,54.166668,11.75,9.5,7.5,5.0,2.0,0.0,3.0,6.0,10.75,12.25,13.916667,18.583334,21.083334,23.333334
18.75,16.0,13.75,11.0,9.0,5.0,7.0,9.25,11.5,14.5,0.0,32.333332,30.333334,28.083334,25.333334,22.333334,24.583334,26.916666,29.25,31.25,33.916668,37.416668,39.666668,41.416668,43.666668,47.416668,49.916668,52.416668,37.916668,40.916668,44.416668,47.166668,49.666668,51.666668,43.75,41.75,39.5,36.75,34.5,32.5,29.5,27.5,24.833334,22.5,20.0,18.25,13.583333,15.583333,17.583334,21.333334,23.333334,16.5,19.25,21.75,24.083334,25.583334,27.916666,29.916666,32.916668,34.916668,36.916668,39.416668,41.416668,43.416668,46.416668,49.166668,51.166668,14.75,12.5,10.5,8.0,5.0,3.0,0.0,3.0,7.75,9.25,10.916667,15.583333,18.083334,20.333334
